Job_ID,Job_Title,Company,Location,Job_Type,Experience,Salary,Industry,Skills,Posting_Date,Applications
1263,Business Analyst,Accenture,Gurugram,Internship,5+ Years,1412206,Healthcare,"Excel, Tableau, Python, Azure, Machine Learning",2025-01-02,506
1264,Business Analyst,Deloitte,Chennai,Internship,3-5 Years,750987,Consulting,"SQL, Machine Learning, Python",2025-11-01,47
1265,BI Developer,Infosys,Kolkata,Contract,3-5 Years,784447,IT Services,"Excel, Python, NumPy, Pandas, Statistics",2025-02-05,350
1266,BI Developer,HCL,Chennai,Full-time,1-3 Years,1174582,Healthcare,"NumPy, Machine Learning, Excel, SQL",2025-11-16,28
1267,ML Engineer,Google,Noida,Full-time,5+ Years,1102035,Healthcare,"Power BI, SQL",2025-10-11,589
1268,BI Developer,Google,Delhi,Full-time,Fresher,1282608,Finance,"Excel, Pandas, Power BI",2025-11-11,918
1269,Python Developer,HCL,Hyderabad,Full-time,1-3 Years,1543918,Finance,"Pandas, Excel, NumPy, Python, Statistics",2025-03-30,423
1270,Data Engineer,Deloitte,Pune,Contract,5+ Years,1844517,IT Services,"Excel, Pandas, Statistics, NumPy",2025-12-31,901
1271,ML Engineer,Capgemini,Bengaluru,Internship,5+ Years,2104677,Healthcare,"Machine Learning, Power BI, SQL",2025-09-26,620
1272,SQL Developer,Wipro,Chennai,Full-time,1-3 Years,1567899,Analytics,"Tableau, Excel, Azure, SQL, NumPy",2025-12-24,619
1273,Data Analyst,Oracle,Ahmedabad,Full-time,Fresher,2146856,E-commerce,"Statistics, Machine Learning",2025-08-29,373
1274,Data Analyst,Deloitte,Chennai,Contract,5+ Years,2028962,IT Services,"Tableau, Machine Learning, Excel, Power BI, Statistics",2025-07-15,938
1275,Data Engineer,Wipro,Pune,Full-time,1-3 Years,402225,Finance,"Python, Excel, SQL, Machine Learning",2025-05-14,942
1276,Business Analyst,IBM,Kolkata,Full-time,3-5 Years,582421,Healthcare,"Pandas, Power BI, Tableau, SQL",2025-03-23,884
1277,BI Developer,Amazon,Pune,Full-time,5+ Years,1556938,Consulting,"Excel, SQL",2025-08-12,640
1278,Data Scientist,HCL,Kolkata,Internship,5+ Years,954333,Consulting,"Excel, SQL",2025-01-27,73
1279,BI Developer,Amazon,Pune,Contract,Fresher,2190021,Healthcare,"Power BI, Azure, NumPy, SQL",2025-02-21,810
1280,ML Engineer,Amazon,Pune,Internship,Fresher,2350981,Healthcare,"Statistics, Power BI",2025-01-05,176
1281,Data Engineer,Wipro,Pune,Full-time,3-5 Years,1421372,Finance,"Pandas, Power BI, SQL",2025-01-25,735
1282,Data Scientist,Oracle,Ahmedabad,Full-time,Fresher,1833035,Consulting,"Tableau, Pandas",2025-05-08,546
1283,SQL Developer,Cognizant,Kolkata,Contract,5+ Years,2452222,Finance,"Azure, Statistics, Tableau, Pandas",2025-09-08,964
1284,Data Scientist,Cognizant,Delhi,Full-time,Fresher,1117772,IT Services,"Tableau, SQL, Statistics, Excel",2025-07-28,389
1285,ML Engineer,TCS,Mumbai,Internship,1-3 Years,317283,Consulting,"Power BI, Pandas, Azure, Machine Learning, NumPy",2025-06-03,410
1286,Data Scientist,TCS,Noida,Internship,3-5 Years,2291685,Finance,"Pandas, Machine Learning, Excel, Azure, SQL",2025-05-06,430
1287,Python Developer,Wipro,Hyderabad,Internship,3-5 Years,472798,Analytics,"Statistics, Azure, SQL, Tableau, Power BI",2025-01-27,368
1288,Data Engineer,TCS,Delhi,Full-time,3-5 Years,1640212,Consulting,"NumPy, Power BI, Python, Pandas",2025-09-20,154
1289,BI Developer,TCS,Bengaluru,Contract,1-3 Years,2435614,Analytics,"Pandas, Statistics",2025-12-31,347
1290,Data Engineer,Capgemini,Ahmedabad,Internship,3-5 Years,1793367,IT Services,"Pandas, Azure",2025-11-10,448
1291,Data Analyst,Oracle,Kolkata,Contract,Fresher,893112,Finance,"Pandas, Tableau, Power BI, SQL",2025-09-21,785
1292,Business Analyst,IBM,Chennai,Internship,5+ Years,1173743,IT Services,"Tableau, Python",2025-04-11,981
1293,Python Developer,Tech Mahindra,Ahmedabad,Full-time,5+ Years,886051,Finance,"Excel, Python, SQL, Pandas",2025-03-10,884
1294,BI Developer,Microsoft,Delhi,Full-time,1-3 Years,2214220,Consulting,"SQL, Azure, Pandas, Statistics, Power BI",2025-01-20,636
1295,Data Engineer,HCL,Ahmedabad,Contract,3-5 Years,1619578,Healthcare,"Azure, NumPy, Tableau",2025-07-10,830
1296,Python Developer,Accenture,Bengaluru,Internship,5+ Years,1391641,Analytics,"Pandas, Statistics, Python, Tableau",2025-11-01,312
1297,Business Analyst,Amazon,Pune,Contract,1-3 Years,1168353,Consulting,"Power BI, SQL, Machine Learning, Excel, Pandas",2025-05-12,414
1298,ML Engineer,HCL,Hyderabad,Full-time,1-3 Years,2268188,E-commerce,"Machine Learning, Python",2025-08-03,451
1299,SQL Developer,Wipro,Chennai,Internship,Fresher,1649999,Analytics,"Tableau, Excel",2025-07-27,503
1300,SQL Developer,IBM,Noida,Internship,5+ Years,1236128,Analytics,"Azure, Power BI, Machine Learning",2025-09-09,168
1301,ML Engineer,IBM,Chennai,Full-time,Fresher,594330,IT Services,"Power BI, NumPy",2025-11-03,443
1302,Business Analyst,Flipkart,Pune,Full-time,Fresher,2226390,Consulting,"Power BI, Tableau",2025-09-10,868
1303,ML Engineer,Oracle,Ahmedabad,Full-time,Fresher,942989,Analytics,"SQL, Python, Azure, NumPy",2025-07-07,634
1304,Python Developer,Google,Pune,Internship,5+ Years,701049,Analytics,"Azure, NumPy, SQL, Statistics",2025-01-01,632
1305,Data Scientist,Infosys,Delhi,Contract,3-5 Years,910158,E-commerce,"Pandas, Excel",2025-05-26,710
1306,Data Analyst,Tech Mahindra,Mumbai,Contract,1-3 Years,2232481,Finance,"NumPy, Tableau, Azure, Machine Learning",2025-05-26,727
1307,SQL Developer,Google,Noida,Internship,3-5 Years,1133099,Consulting,"Power BI, Azure, Python, Pandas, Statistics",2025-07-25,606
1308,Data Scientist,Infosys,Delhi,Full-time,1-3 Years,558038,Analytics,"Machine Learning, Excel, Pandas, NumPy",2025-03-02,424
1309,BI Developer,Flipkart,Noida,Internship,Fresher,1777604,Consulting,"Excel, Machine Learning, SQL, Python, Statistics",2025-03-04,866
1310,SQL Developer,Wipro,Delhi,Internship,5+ Years,1607191,Finance,"Machine Learning, Statistics, Azure",2025-05-10,986
1311,Data Scientist,TCS,Pune,Internship,5+ Years,640977,Finance,"Power BI, Python, Azure, SQL",2025-10-18,530
1312,Data Engineer,HCL,Noida,Contract,1-3 Years,2002674,IT Services,"Machine Learning, Azure",2025-11-06,824
1313,ML Engineer,Capgemini,Bengaluru,Full-time,5+ Years,2351668,Consulting,"Power BI, Machine Learning, Tableau",2025-11-11,548
1314,Python Developer,Tech Mahindra,Bengaluru,Internship,3-5 Years,2164432,IT Services,"Machine Learning, Python, Statistics, Tableau",2025-07-20,647
1315,Data Engineer,Amazon,Chennai,Internship,1-3 Years,1571958,Healthcare,"Pandas, Tableau, NumPy",2025-02-02,917
1316,Data Analyst,Amazon,Noida,Contract,3-5 Years,1905963,Analytics,"NumPy, Excel",2025-11-30,46
1317,Data Engineer,Accenture,Chennai,Full-time,5+ Years,450335,IT Services,"NumPy, Azure, Statistics, Python",2025-04-24,518
1318,BI Developer,Google,Ahmedabad,Contract,Fresher,2333040,Healthcare,"NumPy, Azure, Tableau",2025-11-24,803
1319,Python Developer,Flipkart,Chennai,Contract,3-5 Years,993384,Healthcare,"Python, Statistics, SQL",2025-03-01,341
1320,Python Developer,Deloitte,Bengaluru,Full-time,1-3 Years,1332940,Consulting,"Tableau, Statistics, Power BI, Excel",2025-11-28,213
1321,ML Engineer,Infosys,Gurugram,Internship,Fresher,569714,Consulting,"Python, Excel",2025-03-25,72
1322,Data Scientist,Infosys,Delhi,Internship,Fresher,2349094,Healthcare,"NumPy, SQL, Pandas, Machine Learning, Tableau",2025-05-19,289
1323,ML Engineer,Google,Hyderabad,Internship,1-3 Years,1876889,Consulting,"Python, SQL, NumPy, Pandas",2025-02-12,154
1324,Data Scientist,Cognizant,Kolkata,Full-time,5+ Years,1723805,IT Services,"Statistics, Azure, SQL, NumPy",2025-06-25,529
1325,Python Developer,Wipro,Noida,Contract,5+ Years,530601,E-commerce,"Pandas, NumPy, Azure",2025-07-26,401
1326,ML Engineer,Accenture,Bengaluru,Full-time,5+ Years,1038866,IT Services,"Python, Machine Learning, NumPy, Excel",2025-06-14,772
1327,ML Engineer,Amazon,Delhi,Full-time,1-3 Years,652558,Healthcare,"Azure, Power BI",2025-01-04,489
1328,ML Engineer,Infosys,Ahmedabad,Full-time,3-5 Years,1281956,Analytics,"Tableau, Python, SQL, NumPy, Power BI",2025-09-11,685
1329,BI Developer,Amazon,Chennai,Full-time,3-5 Years,1675816,Finance,"NumPy, Machine Learning",2025-03-12,81
1330,BI Developer,Microsoft,Gurugram,Internship,Fresher,359671,Analytics,"Power BI, SQL, Azure, Tableau",2025-09-13,622
1331,Business Analyst,Capgemini,Hyderabad,Full-time,3-5 Years,1649996,Analytics,"Power BI, Excel",2025-11-03,601
1332,Python Developer,TCS,Gurugram,Internship,Fresher,1496573,Healthcare,"SQL, Statistics, Python, Power BI",2025-02-10,945
1333,Business Analyst,Oracle,Mumbai,Internship,Fresher,824165,IT Services,"Azure, Python",2025-08-04,114
1334,Data Analyst,Deloitte,Mumbai,Internship,Fresher,1358480,Consulting,"SQL, Machine Learning, Power BI",2025-09-02,194
1335,Business Analyst,Oracle,Bengaluru,Internship,1-3 Years,781256,Consulting,"Statistics, Python, Tableau",2025-11-29,595
1336,Data Engineer,Cognizant,Noida,Full-time,5+ Years,1135029,Healthcare,"Excel, NumPy, Tableau, Power BI, SQL",2025-04-07,419
1337,SQL Developer,Flipkart,Ahmedabad,Internship,3-5 Years,1294510,Healthcare,"Statistics, Tableau",2025-10-30,668
1338,Data Engineer,TCS,Hyderabad,Internship,1-3 Years,1310891,E-commerce,"Azure, Power BI, SQL",2025-11-06,995
1339,Python Developer,Wipro,Bengaluru,Full-time,1-3 Years,445304,E-commerce,"Statistics, Power BI",2025-12-10,993
1340,BI Developer,Infosys,Ahmedabad,Full-time,1-3 Years,714621,E-commerce,"Statistics, SQL",2025-04-22,354
1341,Data Engineer,Wipro,Pune,Contract,Fresher,1796678,Analytics,"Statistics, NumPy, Tableau, Excel, Machine Learning",2025-04-16,211
1342,Data Scientist,Accenture,Chennai,Internship,1-3 Years,1268244,Finance,"Tableau, Statistics, Python, Power BI, Pandas",2025-11-22,448
1343,Data Scientist,TCS,Bengaluru,Contract,5+ Years,2448998,Analytics,"Statistics, SQL, Tableau",2025-08-26,149
1344,BI Developer,Wipro,Chennai,Full-time,5+ Years,2471271,IT Services,"Machine Learning, Tableau, Excel, Pandas, SQL",2025-05-26,709
1345,Data Engineer,Tech Mahindra,Gurugram,Full-time,5+ Years,1175119,Finance,"Python, Excel, Pandas",2025-05-22,398
1346,Data Scientist,Infosys,Gurugram,Contract,3-5 Years,2439545,Analytics,"Tableau, NumPy",2025-04-23,823
1347,SQL Developer,TCS,Hyderabad,Contract,Fresher,1261774,Analytics,"Excel, NumPy, Power BI, Machine Learning",2025-06-08,513
1348,Data Analyst,Wipro,Bengaluru,Internship,5+ Years,1681500,IT Services,"Excel, Power BI, SQL, Machine Learning, NumPy",2025-09-28,743
1349,BI Developer,Microsoft,Gurugram,Contract,1-3 Years,1935915,E-commerce,"SQL, Statistics, Pandas, Tableau",2025-08-06,205
1350,ML Engineer,TCS,Mumbai,Internship,5+ Years,1261528,Healthcare,"Pandas, Excel, Statistics, Tableau",2025-05-06,21
1351,Business Analyst,Infosys,Ahmedabad,Full-time,1-3 Years,1972748,IT Services,"Pandas, Statistics, SQL",2025-12-20,110
1352,Data Engineer,Microsoft,Pune,Full-time,1-3 Years,1166331,Analytics,"Python, Tableau",2025-12-15,16
1353,SQL Developer,Infosys,Gurugram,Contract,5+ Years,1126963,IT Services,"Excel, SQL, NumPy, Statistics",2025-10-28,261
1354,Python Developer,TCS,Delhi,Contract,3-5 Years,950607,E-commerce,"Pandas, Excel",2025-11-03,819
1355,ML Engineer,Infosys,Hyderabad,Contract,1-3 Years,1414632,IT Services,"Machine Learning, Azure, Pandas, Tableau, NumPy",2025-07-30,173
1356,Business Analyst,Oracle,Ahmedabad,Full-time,3-5 Years,1057590,Consulting,"Excel, Python, Power BI",2025-01-14,205
1357,Python Developer,Wipro,Gurugram,Internship,Fresher,2135201,Consulting,"Python, SQL, Excel",2025-04-18,380
1358,BI Developer,Amazon,Chennai,Full-time,Fresher,917183,Finance,"Python, Power BI, Machine Learning, Azure, Tableau",2025-11-18,184
1359,SQL Developer,Infosys,Hyderabad,Full-time,1-3 Years,557077,Consulting,"SQL, Statistics, Excel, Machine Learning, Azure",2025-12-17,277
1360,ML Engineer,Flipkart,Delhi,Full-time,1-3 Years,2133488,Finance,"Azure, Pandas, Tableau",2026-01-01,328
1361,Python Developer,Flipkart,Bengaluru,Full-time,5+ Years,1489560,Finance,"SQL, Azure, Power BI, Python, NumPy",2025-05-14,759
1362,Business Analyst,Cognizant,Delhi,Internship,1-3 Years,471592,Healthcare,"NumPy, Excel, Power BI",2025-12-25,251
1363,Business Analyst,Accenture,Kolkata,Contract,Fresher,1672338,Healthcare,"Tableau, Azure",2025-01-26,345
1364,Data Scientist,Amazon,Pune,Full-time,5+ Years,2307341,Consulting,"Excel, SQL, Power BI",2025-10-09,644
1365,Business Analyst,Tech Mahindra,Kolkata,Full-time,3-5 Years,2183151,Consulting,"Machine Learning, Python, NumPy, Statistics",2025-08-15,16
1366,Data Analyst,Amazon,Bengaluru,Full-time,3-5 Years,941741,E-commerce,"SQL, Excel",2025-01-14,497
1367,Data Engineer,Google,Kolkata,Contract,3-5 Years,490113,E-commerce,"Power BI, Machine Learning",2025-02-20,325
1368,Business Analyst,Google,Kolkata,Contract,3-5 Years,1475315,Analytics,"SQL, NumPy, Power BI",2025-07-14,619
1369,Data Engineer,HCL,Delhi,Contract,Fresher,881566,Consulting,"NumPy, Python, Machine Learning, Excel",2025-12-09,485
1370,SQL Developer,Deloitte,Bengaluru,Full-time,Fresher,261725,E-commerce,"Excel, Statistics, Machine Learning, Pandas",2025-01-21,354
1371,ML Engineer,Microsoft,Kolkata,Internship,1-3 Years,1949462,Finance,"Excel, Statistics",2025-02-15,157
1372,Python Developer,Capgemini,Mumbai,Contract,Fresher,1785998,Analytics,"Azure, Statistics, Python",2025-05-18,570
1373,Data Analyst,Oracle,Delhi,Full-time,5+ Years,1122065,Consulting,"Azure, NumPy, Pandas, Tableau, Power BI",2026-01-01,810
1374,Data Scientist,Wipro,Hyderabad,Full-time,3-5 Years,447076,IT Services,"Tableau, NumPy, SQL, Azure, Statistics",2025-01-09,761
1375,BI Developer,Oracle,Gurugram,Contract,1-3 Years,2236597,Finance,"NumPy, Excel, Statistics",2025-01-03,740
1376,Business Analyst,Tech Mahindra,Gurugram,Full-time,1-3 Years,524855,Consulting,"Azure, Tableau, Power BI, NumPy, Statistics",2025-04-07,665
1377,BI Developer,Tech Mahindra,Gurugram,Full-time,Fresher,1268025,Finance,"Machine Learning, NumPy, Statistics",2025-12-09,224
1378,BI Developer,Google,Gurugram,Full-time,5+ Years,421038,Finance,"Statistics, Power BI, Machine Learning, Azure",2025-02-23,387
1379,Data Analyst,Wipro,Chennai,Full-time,3-5 Years,1675772,Healthcare,"Tableau, Excel, Python",2025-05-29,689
1380,Data Engineer,Tech Mahindra,Gurugram,Internship,3-5 Years,1468867,Healthcare,"Excel, SQL",2025-02-13,382
1381,Data Scientist,Amazon,Gurugram,Internship,1-3 Years,2203214,Healthcare,"Machine Learning, Python",2025-05-04,301
1382,Data Analyst,Amazon,Gurugram,Full-time,1-3 Years,1156529,Consulting,"Excel, NumPy, Tableau, Pandas",2025-12-18,327
1383,Business Analyst,Tech Mahindra,Noida,Full-time,Fresher,627729,IT Services,"NumPy, Pandas, SQL, Tableau, Python",2025-12-29,626
1384,Python Developer,IBM,Hyderabad,Contract,1-3 Years,2316034,Consulting,"Statistics, Machine Learning, Excel",2025-04-12,45
1385,Data Analyst,Microsoft,Hyderabad,Full-time,5+ Years,1623387,Finance,"Pandas, NumPy",2025-07-28,883
1386,Data Analyst,TCS,Pune,Full-time,Fresher,373305,Healthcare,"Machine Learning, Statistics",2025-07-28,119
1387,Data Scientist,Amazon,Ahmedabad,Contract,Fresher,1275028,E-commerce,"Machine Learning, Pandas, NumPy, Power BI, Azure",2025-10-09,295
1388,Business Analyst,Microsoft,Chennai,Full-time,1-3 Years,1893166,Analytics,"Power BI, Python, SQL, Azure",2025-11-02,623
1389,Business Analyst,Amazon,Kolkata,Contract,3-5 Years,706575,Healthcare,"Excel, Azure, Statistics, Tableau",2025-02-06,493
1390,Data Analyst,IBM,Pune,Internship,1-3 Years,965551,E-commerce,"Excel, NumPy, Power BI",2025-06-25,80
1391,Data Engineer,HCL,Mumbai,Internship,5+ Years,571890,IT Services,"Python, Tableau, Power BI, NumPy",2025-05-03,553
1392,Data Analyst,Amazon,Mumbai,Contract,Fresher,1665543,Consulting,"Statistics, Azure, NumPy, Pandas, Machine Learning",2025-07-28,52
1393,Business Analyst,Infosys,Pune,Internship,Fresher,426825,Consulting,"NumPy, Excel",2025-09-23,374
1394,SQL Developer,Flipkart,Ahmedabad,Full-time,Fresher,1870193,Consulting,"SQL, Machine Learning, Excel, Python, Azure",2025-07-19,791
1395,BI Developer,Flipkart,Mumbai,Internship,Fresher,2052684,Healthcare,"Statistics, SQL, Pandas",2025-04-22,646
1396,SQL Developer,Google,Kolkata,Contract,1-3 Years,1134405,Healthcare,"Tableau, Python, SQL, Pandas",2025-09-06,316
1397,Data Analyst,Google,Kolkata,Internship,1-3 Years,1687007,Analytics,"Pandas, NumPy, Power BI",2025-10-11,422
1398,Python Developer,Accenture,Mumbai,Contract,Fresher,473977,IT Services,"Pandas, Python, NumPy, Tableau",2025-01-24,382
1399,Business Analyst,Google,Gurugram,Internship,1-3 Years,316157,E-commerce,"Tableau, Power BI, Statistics, Pandas, Azure",2025-10-17,728
1400,SQL Developer,Google,Ahmedabad,Contract,5+ Years,1493240,Healthcare,"SQL, NumPy, Tableau, Azure, Pandas",2025-10-21,807
1401,SQL Developer,Oracle,Ahmedabad,Full-time,1-3 Years,1635604,Healthcare,"Tableau, Python",2025-07-07,795
1402,BI Developer,IBM,Ahmedabad,Full-time,1-3 Years,1048493,IT Services,"Excel, Tableau, Power BI",2025-09-14,799
1403,SQL Developer,IBM,Kolkata,Full-time,5+ Years,346304,Healthcare,"Power BI, Statistics, SQL, Excel, NumPy",2025-08-09,1000
1404,Data Engineer,Wipro,Noida,Internship,1-3 Years,2431011,Healthcare,"Machine Learning, Azure, Excel",2025-01-16,925
1405,Data Scientist,Oracle,Kolkata,Full-time,3-5 Years,262885,Analytics,"SQL, Power BI, Statistics, NumPy, Python",2025-09-24,567
1406,SQL Developer,IBM,Mumbai,Contract,1-3 Years,2070938,E-commerce,"SQL, NumPy, Statistics, Tableau",2025-03-17,392
1407,SQL Developer,Oracle,Hyderabad,Full-time,Fresher,2271357,Finance,"Power BI, Excel",2025-06-26,831
1408,ML Engineer,IBM,Mumbai,Full-time,3-5 Years,1055477,Analytics,"NumPy, Power BI, Excel, Tableau, Azure",2025-09-28,875
1409,BI Developer,Oracle,Bengaluru,Full-time,1-3 Years,2256627,Consulting,"Python, NumPy",2025-09-18,449
1410,SQL Developer,Flipkart,Chennai,Full-time,Fresher,739827,Finance,"SQL, Azure, Excel",2025-11-04,838
1411,ML Engineer,Amazon,Bengaluru,Full-time,Fresher,1823666,Healthcare,"Azure, Tableau",2025-11-10,87
1412,Business Analyst,Amazon,Mumbai,Full-time,5+ Years,1960399,Consulting,"Azure, Pandas, Statistics",2025-05-31,647
1413,Data Analyst,Microsoft,Mumbai,Full-time,3-5 Years,1382971,IT Services,"Pandas, Azure, Tableau, Excel, SQL",2025-03-15,64
1414,Data Engineer,Flipkart,Pune,Contract,5+ Years,1976568,E-commerce,"Azure, Power BI, Machine Learning",2026-01-01,24
1415,Business Analyst,Microsoft,Delhi,Contract,5+ Years,1862597,IT Services,"Azure, SQL, Tableau",2025-10-12,28
1416,BI Developer,Infosys,Noida,Full-time,1-3 Years,2153653,Consulting,"Power BI, Machine Learning",2025-07-23,371
1417,Python Developer,Capgemini,Chennai,Full-time,5+ Years,581982,Finance,"Excel, Power BI",2025-03-29,699
1418,Business Analyst,IBM,Pune,Full-time,5+ Years,722362,Consulting,"Excel, NumPy, Machine Learning, SQL, Azure",2025-02-22,512
1419,ML Engineer,Tech Mahindra,Hyderabad,Full-time,1-3 Years,2126906,IT Services,"Tableau, Azure, Python, Machine Learning",2025-10-07,989
1420,ML Engineer,TCS,Pune,Internship,3-5 Years,2390221,IT Services,"Statistics, Tableau",2025-03-28,296
1421,Python Developer,Deloitte,Noida,Contract,3-5 Years,676206,Finance,"NumPy, SQL, Power BI, Excel, Machine Learning",2025-01-28,814
1422,Data Scientist,Flipkart,Pune,Full-time,Fresher,927283,E-commerce,"Pandas, NumPy",2025-09-13,852
1423,Business Analyst,Oracle,Noida,Internship,5+ Years,969824,Healthcare,"Pandas, Azure, Excel, Statistics",2025-04-04,441
1424,Python Developer,Flipkart,Hyderabad,Contract,1-3 Years,1585641,Finance,"Machine Learning, Excel",2025-04-29,591
1425,Data Analyst,Deloitte,Ahmedabad,Contract,5+ Years,1939387,E-commerce,"Pandas, Azure",2025-08-19,721
1426,SQL Developer,Amazon,Delhi,Full-time,5+ Years,2423812,Consulting,"Machine Learning, Python",2025-02-01,390
1427,Data Scientist,Infosys,Pune,Full-time,1-3 Years,1715086,Analytics,"SQL, Statistics, Machine Learning",2025-10-04,20
1428,Data Engineer,Flipkart,Hyderabad,Contract,3-5 Years,1948419,Healthcare,"SQL, NumPy, Power BI",2025-06-21,79
